touchpoint_id,customer_id,touchpoint_date,acquisition_channel,touchpoint_order,is_conversion_touch
TP000019254,C0006466,2025-07-29,paid_search,1,False
TP000019255,C0006466,2025-08-26,paid_search,2,False
TP000019256,C0006466,2025-09-07,referral,3,False
TP000019257,C0006466,2025-09-21,paid_search,4,True
TP000005697,C0006467,2024-02-05,partners,1,False
TP000005698,C0006467,2024-02-29,partners,2,True
TP000016607,C0006468,2025-04-25,email,1,False
TP000016608,C0006468,2025-04-27,paid_search,2,False
TP000016609,C0006468,2025-06-09,organic,3,False
TP000016610,C0006468,2025-06-14,paid_search,4,True
TP000021453,C0006469,2025-10-09,partners,1,False
TP000021454,C0006469,2025-11-28,paid_search,2,True
TP000019507,C0006470,2025-09-29,paid_search,1,True
TP000009150,C0006471,2024-08-08,social_ads,1,False
TP000009151,C0006471,2024-08-21,referral,2,False
TP000009152,C0006471,2024-08-23,social_ads,3,False
TP000009153,C0006471,2024-08-28,paid_search,4,True
TP000013762,C0006472,2025-01-22,social_ads,1,False
TP000013763,C0006472,2025-02-06,paid_search,2,False
TP000013764,C0006472,2025-02-09,organic,3,False
TP000013765,C0006472,2025-03-13,social_ads,4,True
TP000022269,C0006473,2025-11-18,email,1,False
TP000022270,C0006473,2025-12-13,email,2,False
TP000022271,C0006473,2025-12-26,referral,3,True
TP000012881,C0006474,2025-01-26,social_ads,1,False
TP000012882,C0006474,2025-01-30,paid_search,2,False
TP000012883,C0006474,2025-02-14,partners,3,True
TP000002497,C0006475,2023-07-20,paid_search,1,False
TP000002498,C0006475,2023-07-29,referral,2,True
TP000001061,C0006476,2023-03-27,referral,1,True
TP000017784,C0006477,2025-06-25,paid_search,1,False
TP000017785,C0006477,2025-07-09,social_ads,2,False
TP000017786,C0006477,2025-07-31,social_ads,3,True
TP000009638,C0006478,2024-09-11,paid_search,1,False
TP000009639,C0006478,2024-09-19,organic,2,False
TP000009640,C0006478,2024-09-20,organic,3,True
TP000005617,C0006479,2024-02-29,paid_search,1,True
TP000007941,C0006480,2024-05-07,organic,1,False
TP000007942,C0006480,2024-06-26,social_ads,2,True
TP000017059,C0006481,2025-05-30,organic,1,False
TP000017060,C0006481,2025-06-09,social_ads,2,False
TP000017061,C0006481,2025-06-12,organic,3,False
TP000017062,C0006481,2025-07-06,paid_search,4,True
TP000010607,C0006482,2024-10-10,organic,1,False
TP000010608,C0006482,2024-11-13,paid_search,2,True
TP000019522,C0006483,2025-08-14,organic,1,False
TP000019523,C0006483,2025-08-16,organic,2,False
TP000019524,C0006483,2025-09-11,partners,3,False
TP000019525,C0006483,2025-09-25,referral,4,True
TP000016570,C0006484,2025-05-02,email,1,False
TP000016571,C0006484,2025-05-02,social_ads,2,False
TP000016572,C0006484,2025-05-11,organic,3,False
TP000016573,C0006484,2025-06-17,paid_search,4,True
TP000021887,C0006485,2025-10-24,email,1,False
TP000021888,C0006485,2025-11-02,organic,2,False
TP000021889,C0006485,2025-12-12,paid_search,3,True
TP000020025,C0006486,2025-10-13,organic,1,True
TP000005791,C0006487,2024-02-05,social_ads,1,False
TP000005792,C0006487,2024-02-23,referral,2,False
TP000005793,C0006487,2024-03-11,paid_search,3,True
TP000014940,C0006488,2025-03-24,paid_search,1,False
TP000014941,C0006488,2025-04-22,referral,2,True
TP000000471,C0006489,2023-02-12,social_ads,1,True
TP000022225,C0006490,2025-12-22,partners,1,True
TP000005949,C0006491,2024-01-24,referral,1,False
TP000005950,C0006491,2024-01-28,paid_search,2,False
TP000005951,C0006491,2024-03-18,organic,3,True
TP000015051,C0006492,2025-03-21,email,1,False
TP000015052,C0006492,2025-04-30,paid_search,2,True
TP000019081,C0006493,2025-07-18,social_ads,1,False
TP000019082,C0006493,2025-08-03,referral,2,False
TP000019083,C0006493,2025-09-11,partners,3,True
TP000003544,C0006494,2023-09-09,referral,1,False
TP000003545,C0006494,2023-10-19,paid_search,2,False
TP000003546,C0006494,2023-10-29,social_ads,3,True
TP000019072,C0006495,2025-09-11,social_ads,1,True
TP000000286,C0006496,2022-11-30,email,1,False
TP000000287,C0006496,2023-01-15,social_ads,2,False
TP000000288,C0006496,2023-01-18,organic,3,False
TP000000289,C0006496,2023-01-27,organic,4,True
TP000010085,C0006497,2024-09-17,organic,1,False
TP000010086,C0006497,2024-09-18,organic,2,False
TP000010087,C0006497,2024-10-16,organic,3,True
TP000010719,C0006498,2024-09-29,referral,1,False
TP000010720,C0006498,2024-10-21,paid_search,2,False
TP000010721,C0006498,2024-10-26,referral,3,False
TP000010722,C0006498,2024-11-16,social_ads,4,True
TP000008531,C0006499,2024-07-25,social_ads,1,True
TP000013239,C0006500,2025-02-02,social_ads,1,False
TP000013240,C0006500,2025-02-28,paid_search,2,True
TP000020537,C0006501,2025-09-20,social_ads,1,False
TP000020538,C0006501,2025-10-31,referral,2,True
TP000007465,C0006502,2024-05-30,email,1,True
TP000013090,C0006503,2025-01-06,organic,1,False
TP000013091,C0006503,2025-01-07,social_ads,2,False
TP000013092,C0006503,2025-01-21,paid_search,3,False
TP000013093,C0006503,2025-02-25,social_ads,4,True
TP000019729,C0006504,2025-09-05,email,1,False
TP000019730,C0006504,2025-09-07,referral,2,False
TP000019731,C0006504,2025-10-02,email,3,True
TP000017394,C0006505,2025-05-28,organic,1,False
TP000017395,C0006505,2025-06-27,referral,2,False
TP000017396,C0006505,2025-07-18,paid_search,3,True
TP000000952,C0006506,2023-02-06,email,1,False
TP000000953,C0006506,2023-02-24,email,2,False
TP000000954,C0006506,2023-03-17,organic,3,True
TP000021158,C0006507,2025-11-10,social_ads,1,False
TP000021159,C0006507,2025-11-24,partners,2,True
TP000001114,C0006508,2023-04-02,organic,1,True
TP000013288,C0006509,2025-02-18,paid_search,1,False
TP000013289,C0006509,2025-02-19,email,2,False
TP000013290,C0006509,2025-03-03,paid_search,3,True
TP000013037,C0006510,2025-02-21,social_ads,1,True
TP000017747,C0006511,2025-06-11,social_ads,1,False
TP000017748,C0006511,2025-07-29,paid_search,2,True
TP000003225,C0006512,2023-08-13,paid_search,1,False
TP000003226,C0006512,2023-08-14,social_ads,2,False
TP000003227,C0006512,2023-09-08,email,3,False
TP000003228,C0006512,2023-10-02,referral,4,True
TP000004038,C0006513,2023-10-30,social_ads,1,False
TP000004039,C0006513,2023-11-12,referral,2,False
TP000004040,C0006513,2023-11-26,email,3,True
TP000016991,C0006514,2025-06-17,paid_search,1,False
TP000016992,C0006514,2025-06-27,social_ads,2,True
TP000003246,C0006515,2023-09-08,partners,1,False
TP000003247,C0006515,2023-09-13,social_ads,2,False
TP000003248,C0006515,2023-10-03,paid_search,3,True
TP000010692,C0006516,2024-10-11,partners,1,False
TP000010693,C0006516,2024-10-24,organic,2,False
TP000010694,C0006516,2024-11-10,partners,3,False
TP000010695,C0006516,2024-11-14,social_ads,4,True
TP000016497,C0006517,2025-04-19,partners,1,False
TP000016498,C0006517,2025-05-09,referral,2,False
TP000016499,C0006517,2025-06-17,referral,3,True
TP000014711,C0006518,2025-04-14,referral,1,True
TP000004764,C0006519,2023-12-19,referral,1,False
TP000004765,C0006519,2024-01-11,paid_search,2,True
TP000006960,C0006520,2024-05-04,organic,1,True
TP000021759,C0006521,2025-12-12,paid_search,1,True
TP000010240,C0006522,2024-10-23,referral,1,True
TP000001056,C0006523,2023-01-30,organic,1,False
TP000001057,C0006523,2023-02-17,paid_search,2,False
TP000001058,C0006523,2023-03-25,social_ads,3,True
TP000004965,C0006524,2024-01-02,organic,1,False
TP000004966,C0006524,2024-01-07,paid_search,2,False
TP000004967,C0006524,2024-01-26,paid_search,3,True
TP000007816,C0006525,2024-06-13,referral,1,True
TP000022460,C0006526,2025-11-06,referral,1,False
TP000022461,C0006526,2025-12-30,organic,2,True
TP000006919,C0006527,2024-03-14,organic,1,False
TP000006920,C0006527,2024-03-23,paid_search,2,False
TP000006921,C0006527,2024-05-01,social_ads,3,True
TP000000629,C0006528,2022-12-27,paid_search,1,False
TP000000630,C0006528,2023-01-02,paid_search,2,False
TP000000631,C0006528,2023-01-05,organic,3,False
TP000000632,C0006528,2023-02-23,organic,4,True
TP000011676,C0006529,2024-12-28,referral,1,True
TP000001835,C0006530,2023-05-04,partners,1,False
TP000001836,C0006530,2023-05-08,paid_search,2,False
TP000001837,C0006530,2023-05-30,referral,3,False
TP000001838,C0006530,2023-06-02,social_ads,4,True
TP000006246,C0006531,2024-04-01,email,1,True
TP000022282,C0006532,2025-11-04,organic,1,False
TP000022283,C0006532,2025-11-26,paid_search,2,False
TP000022284,C0006532,2025-12-24,partners,3,True
TP000015916,C0006533,2025-05-24,paid_search,1,True
TP000001214,C0006534,2023-03-19,paid_search,1,False
TP000001215,C0006534,2023-03-31,email,2,False
TP000001216,C0006534,2023-04-03,partners,3,True
TP000010208,C0006535,2024-09-06,paid_search,1,False
TP000010209,C0006535,2024-09-06,partners,2,False
TP000010210,C0006535,2024-10-19,organic,3,False
TP000010211,C0006535,2024-10-24,organic,4,True
TP000003844,C0006536,2023-09-24,social_ads,1,False
TP000003845,C0006536,2023-10-10,partners,2,False
TP000003846,C0006536,2023-10-31,email,3,False
TP000003847,C0006536,2023-11-15,paid_search,4,True
TP000002660,C0006537,2023-07-15,social_ads,1,False
TP000002661,C0006537,2023-08-14,referral,2,True
TP000013262,C0006538,2025-03-02,paid_search,1,True
TP000011461,C0006539,2024-11-09,paid_search,1,False
TP000011462,C0006539,2024-12-25,referral,2,True
TP000016721,C0006540,2025-05-07,social_ads,1,False
TP000016722,C0006540,2025-06-03,organic,2,False
TP000016723,C0006540,2025-06-20,partners,3,True
TP000020078,C0006541,2025-08-31,referral,1,False
TP000020079,C0006541,2025-10-16,social_ads,2,True
TP000005613,C0006542,2024-02-29,referral,1,True
TP000020723,C0006543,2025-09-21,social_ads,1,False
TP000020724,C0006543,2025-10-19,referral,2,False
TP000020725,C0006543,2025-11-09,paid_search,3,True
TP000011794,C0006544,2024-11-15,organic,1,False
TP000011795,C0006544,2025-01-02,referral,2,True
TP000005908,C0006545,2024-01-27,paid_search,1,False
TP000005909,C0006545,2024-02-08,email,2,False
TP000005910,C0006545,2024-02-16,email,3,False
TP000005911,C0006545,2024-03-18,organic,4,True
TP000019005,C0006546,2025-08-20,organic,1,False
TP000019006,C0006546,2025-08-26,email,2,False
TP000019007,C0006546,2025-09-13,paid_search,3,True
TP000000823,C0006547,2023-02-26,paid_search,1,False
TP000000824,C0006547,2023-03-08,referral,2,True
TP000012676,C0006548,2024-12-14,social_ads,1,False
TP000012677,C0006548,2025-02-03,organic,2,False
TP000012678,C0006548,2025-02-09,social_ads,3,True
TP000016279,C0006549,2025-06-01,social_ads,1,False
TP000016280,C0006549,2025-06-06,organic,2,True
TP000006407,C0006550,2024-04-11,organic,1,True
TP000019414,C0006551,2025-08-08,organic,1,False
TP000019415,C0006551,2025-09-09,organic,2,False
TP000019416,C0006551,2025-09-25,organic,3,True
TP000005435,C0006552,2023-12-30,organic,1,False
TP000005436,C0006552,2024-01-30,email,2,False
TP000005437,C0006552,2024-02-21,social_ads,3,True
TP000018907,C0006553,2025-09-04,referral,1,True
TP000001757,C0006554,2023-05-22,referral,1,True
TP000003527,C0006555,2023-09-18,social_ads,1,False
TP000003528,C0006555,2023-10-05,email,2,False
TP000003529,C0006555,2023-10-19,social_ads,3,False
TP000003530,C0006555,2023-10-26,organic,4,True
TP000008673,C0006556,2024-06-08,referral,1,False
TP000008674,C0006556,2024-07-12,paid_search,2,False
TP000008675,C0006556,2024-08-04,referral,3,True
TP000019230,C0006557,2025-07-22,social_ads,1,False
TP000019231,C0006557,2025-09-01,paid_search,2,False
TP000019232,C0006557,2025-09-19,partners,3,True
TP000003135,C0006558,2023-09-25,paid_search,1,True
TP000019678,C0006559,2025-08-15,organic,1,False
TP000019679,C0006559,2025-08-18,paid_search,2,False
TP000019680,C0006559,2025-09-03,paid_search,3,False
TP000019681,C0006559,2025-09-30,paid_search,4,True
TP000005214,C0006560,2024-02-06,email,1,True
TP000010337,C0006561,2024-10-29,paid_search,1,True
TP000008041,C0006562,2024-05-13,referral,1,False
TP000008042,C0006562,2024-06-18,partners,2,False
TP000008043,C0006562,2024-06-29,partners,3,True
TP000002560,C0006563,2023-06-18,organic,1,False
TP000002561,C0006563,2023-08-08,referral,2,True
TP000021209,C0006564,2025-10-03,referral,1,False
TP000021210,C0006564,2025-10-24,organic,2,False
TP000021211,C0006564,2025-11-06,email,3,False
TP000021212,C0006564,2025-11-26,partners,4,True
TP000009999,C0006565,2024-09-16,referral,1,False
TP000010000,C0006565,2024-10-13,referral,2,True
TP000015627,C0006566,2025-04-11,partners,1,False
TP000015628,C0006566,2025-04-12,email,2,False
TP000015629,C0006566,2025-04-23,partners,3,False
TP000015630,C0006566,2025-05-16,organic,4,True
TP000013042,C0006567,2025-02-24,organic,1,True
TP000011377,C0006568,2024-11-16,referral,1,False
TP000011378,C0006568,2024-12-06,paid_search,2,False
TP000011379,C0006568,2024-12-20,referral,3,True
TP000013963,C0006569,2025-02-19,organic,1,False
TP000013964,C0006569,2025-03-22,social_ads,2,True
TP000020197,C0006570,2025-10-17,paid_search,1,True
TP000015816,C0006571,2025-04-07,paid_search,1,False
TP000015817,C0006571,2025-04-23,organic,2,False
TP000015818,C0006571,2025-05-18,paid_search,3,True
TP000012094,C0006572,2025-01-17,email,1,True
TP000014576,C0006573,2025-03-01,referral,1,False
TP000014577,C0006573,2025-03-11,paid_search,2,False
TP000014578,C0006573,2025-03-19,paid_search,3,False
TP000014579,C0006573,2025-04-13,social_ads,4,True
TP000013732,C0006574,2025-03-18,organic,1,True
TP000009881,C0006575,2024-08-22,organic,1,False
TP000009882,C0006575,2024-08-23,organic,2,False
TP000009883,C0006575,2024-10-05,referral,3,True
TP000014166,C0006576,2025-03-29,social_ads,1,True
TP000010115,C0006577,2024-09-26,referral,1,False
TP000010116,C0006577,2024-10-08,referral,2,False
TP000010117,C0006577,2024-10-14,email,3,True
TP000017118,C0006578,2025-05-18,paid_search,1,False
TP000017119,C0006578,2025-05-29,social_ads,2,False
TP000017120,C0006578,2025-07-03,paid_search,3,True
TP000021745,C0006579,2025-10-15,organic,1,False
TP000021746,C0006579,2025-10-30,email,2,False
TP000021747,C0006579,2025-11-18,organic,3,False
TP000021748,C0006579,2025-12-05,referral,4,True
TP000021540,C0006580,2025-10-10,social_ads,1,False
TP000021541,C0006580,2025-10-21,paid_search,2,False
TP000021542,C0006580,2025-11-29,social_ads,3,True
TP000018462,C0006581,2025-08-22,paid_search,1,True
TP000013654,C0006582,2025-02-26,paid_search,1,False
TP000013655,C0006582,2025-03-15,paid_search,2,True
TP000016894,C0006583,2025-05-24,paid_search,1,False
TP000016895,C0006583,2025-06-03,social_ads,2,False
TP000016896,C0006583,2025-06-17,email,3,False
TP000016897,C0006583,2025-06-26,organic,4,True
TP000004021,C0006584,2023-10-03,social_ads,1,False
TP000004022,C0006584,2023-10-27,organic,2,False
TP000004023,C0006584,2023-11-29,paid_search,3,True
TP000010908,C0006585,2024-11-27,organic,1,True
TP000005878,C0006586,2024-03-09,referral,1,True
TP000000094,C0006587,2022-11-23,partners,1,False
TP000000095,C0006587,2022-12-20,referral,2,False
TP000000096,C0006587,2023-01-03,paid_search,3,True
TP000021695,C0006588,2025-10-28,social_ads,1,False
TP000021696,C0006588,2025-11-10,email,2,False
TP000021697,C0006588,2025-12-06,social_ads,3,True
TP000019457,C0006589,2025-08-30,organic,1,False
TP000019458,C0006589,2025-09-28,paid_search,2,True
TP000011708,C0006590,2024-11-04,paid_search,1,False
TP000011709,C0006590,2025-01-03,organic,2,True
TP000005767,C0006591,2024-01-31,social_ads,1,False
TP000005768,C0006591,2024-02-23,organic,2,False
TP000005769,C0006591,2024-02-29,social_ads,3,False
TP000005770,C0006591,2024-03-11,referral,4,True
TP000015715,C0006592,2025-04-10,email,1,False
TP000015716,C0006592,2025-05-14,paid_search,2,True
TP000009909,C0006593,2024-08-12,paid_search,1,False
TP000009910,C0006593,2024-09-09,partners,2,False
TP000009911,C0006593,2024-09-09,organic,3,False
TP000009912,C0006593,2024-10-06,referral,4,True
TP000018141,C0006594,2025-08-02,partners,1,False
TP000018142,C0006594,2025-08-11,referral,2,True
TP000022451,C0006595,2025-12-14,organic,1,False
TP000022452,C0006595,2025-12-26,referral,2,True
TP000007977,C0006596,2024-06-14,email,1,False
TP000007978,C0006596,2024-06-23,paid_search,2,True
TP000005569,C0006597,2024-01-31,social_ads,1,False
TP000005570,C0006597,2024-02-26,paid_search,2,True
TP000006112,C0006598,2024-03-05,social_ads,1,False
TP000006113,C0006598,2024-03-13,social_ads,2,False
TP000006114,C0006598,2024-03-24,social_ads,3,True
TP000002022,C0006599,2023-05-01,partners,1,False
TP000002023,C0006599,2023-06-19,organic,2,True
TP000009002,C0006600,2024-06-22,organic,1,False
TP000009003,C0006600,2024-07-30,organic,2,False
TP000009004,C0006600,2024-08-12,referral,3,False
TP000009005,C0006600,2024-08-17,organic,4,True
TP000000399,C0006601,2022-12-22,referral,1,False
TP000000400,C0006601,2022-12-23,social_ads,2,False
TP000000401,C0006601,2023-01-06,social_ads,3,False
TP000000402,C0006601,2023-02-05,social_ads,4,True
TP000002473,C0006602,2023-06-18,paid_search,1,False
TP000002474,C0006602,2023-06-27,partners,2,False
TP000002475,C0006602,2023-07-02,paid_search,3,False
TP000002476,C0006602,2023-07-28,paid_search,4,True
TP000006194,C0006603,2024-03-31,organic,1,True
TP000003531,C0006604,2023-09-21,paid_search,1,False
TP000003532,C0006604,2023-10-13,social_ads,2,False
TP000003533,C0006604,2023-10-16,paid_search,3,False
TP000003534,C0006604,2023-10-22,paid_search,4,True
TP000016539,C0006605,2025-05-17,organic,1,False
TP000016540,C0006605,2025-06-16,referral,2,True
TP000002283,C0006606,2023-06-17,paid_search,1,False
TP000002284,C0006606,2023-07-14,social_ads,2,True
TP000019484,C0006607,2025-08-02,social_ads,1,False
TP000019485,C0006607,2025-08-06,social_ads,2,False
TP000019486,C0006607,2025-09-27,paid_search,3,True
TP000005017,C0006608,2023-12-09,paid_search,1,False
TP000005018,C0006608,2023-12-13,partners,2,False
TP000005019,C0006608,2024-01-23,social_ads,3,False
TP000005020,C0006608,2024-01-31,referral,4,True
TP000002345,C0006609,2023-06-09,social_ads,1,False
TP000002346,C0006609,2023-06-09,paid_search,2,False
TP000002347,C0006609,2023-07-02,referral,3,False
TP000002348,C0006609,2023-07-17,paid_search,4,True
TP000000262,C0006610,2022-12-10,paid_search,1,False
TP000000263,C0006610,2022-12-29,paid_search,2,False
TP000000264,C0006610,2023-01-07,referral,3,False
TP000000265,C0006610,2023-01-19,referral,4,True
TP000016133,C0006611,2025-04-22,email,1,False
TP000016134,C0006611,2025-04-28,organic,2,False
TP000016135,C0006611,2025-06-04,paid_search,3,True
TP000005833,C0006612,2024-01-24,referral,1,False
TP000005834,C0006612,2024-03-14,social_ads,2,True
TP000011585,C0006613,2024-11-18,referral,1,False
TP000011586,C0006613,2024-11-22,organic,2,False
TP000011587,C0006613,2024-12-13,organic,3,False
TP000011588,C0006613,2024-12-28,referral,4,True
TP000002419,C0006614,2023-07-27,paid_search,1,True
TP000022112,C0006615,2025-12-23,referral,1,True
TP000002711,C0006616,2023-07-01,paid_search,1,False
